heuristic,model,graph,seed,k,influence,seed_set,n_nodes,community,fairness,budget,time
CELF,IC,lastfm_un,1,49,0.0649042497376705,0.51,0.006558237145855194,0.5057290397850537,0.39330827775444577,0.6632693061544492,0.0
CELF,IC,lastfm_un,1,50,0.06669333683105981,0.5,0.006689401888772298,0.5114300699831009,0.39941513436347587,0.656343917418006,0.0
CELF,IC,lastfm_un,1,51,0.06584601259181531,0.49,0.006820566631689402,0.505050890900451,0.39921957845926337,0.6519012152097217,0.0
CELF,IC,lastfm_un,1,52,0.06755508919202517,0.48,0.006951731374606506,0.5129038407582499,0.39588253210366997,0.6465438390173788,0.0
CELF,IC,lastfm_un,1,53,0.06645068205666317,0.47,0.00708289611752361,0.5072029904452207,0.39634605560023706,0.6435384816411864,0.0
CELF,IC,lastfm_un,1,54,0.06833420776495279,0.46,0.007214060860440714,0.5044395156596989,0.3930098514706527,0.641578465961061,0.0
CELF,IC,lastfm_un,1,55,0.06832502623294857,0.45,0.007345225603357817,0.5037140075938203,0.3938668800016132,0.6385731085848687,0.0
CELF,IC,lastfm_un,1,56,0.06913168940188877,0.44,0.007476390346274921,0.5053803774443097,0.39421536788865585,0.6380504377368352,0.0
CELF,IC,lastfm_un,1,57,0.06960912906610704,0.43,0.0076075550891920255,0.5123586291175568,0.39457659117593824,0.6341304063765844,0.0
CELF,IC,lastfm_un,1,58,0.06955666316894019,0.42,0.007738719832109129,0.5125872015134114,0.3948000726584905,0.632562393832484,0.0
CELF,IC,lastfm_un,1,59,0.06876180482686255,0.41,0.007869884575026232,0.510682154576932,0.3949075592488962,0.6300797073043252,0.0
CELF,IC,lastfm_un,1,60,0.06915005246589717,0.4,0.008001049317943336,0.5131669885023984,0.3918857907527059,0.6273356853521495,0.0
CELF,IC,lastfm_un,1,61,0.07049055613850996,0.39,0.00813221406086044,0.5181633938652304,0.392162355245833,0.6247223311119823,0.0
CELF,IC,lastfm_un,1,62,0.06998294858342077,0.38,0.008263378803777545,0.5115707474466051,0.39223957564261847,0.6192342872076311,0.0
CELF,IC,lastfm_un,1,63,0.07176941238195172,0.37,0.008394543546694649,0.5148050364459316,0.40640547648321323,0.6159675944074219,0.0
CELF,IC,lastfm_un,1,64,0.07049186778593913,0.36,0.008525708289611753,0.5105621489972241,0.4064710175273686,0.6124395661831961,0.0
CELF,IC,lastfm_un,1,65,0.07197271773347325,0.35,0.008656873032528857,0.5150735363033713,0.4066514841834423,0.6085195348229453,0.0
CELF,IC,lastfm_un,1,66,0.07337355718782791,0.34,0.00878803777544596,0.52455028466489,0.40673395764269105,0.6051221743107278,0.0
CELF,IC,lastfm_un,1,67,0.07331322140608605,0.33,0.008919202518363064,0.5143388175258653,0.4067094886366812,0.6027701554945772,0.0
CELF,IC,lastfm_un,1,68,0.07296038824763904,0.32,0.009050367261280168,0.5163707396255199,0.4066798928948203,0.6017248137985104,0.0
CELF,IC,lastfm_un,1,69,0.07247114375655823,0.31,0.009181532004197272,0.5146521173300206,0.4065716806460834,0.5993727949823598,0.0
CELF,IC,lastfm_un,1,70,0.07314008394543546,0.3,0.009312696747114376,0.51400340368784,0.40660810510542456,0.5978047824382595,0.0
CELF,IC,lastfm_un,1,71,0.0728764428121721,0.29,0.00944386149003148,0.5147319224556199,0.40653155458631496,0.5934927479419836,0.0
CELF,IC,lastfm_un,1,72,0.07472455403987409,0.28,0.009575026232948583,0.5231310169803143,0.40639300208236073,0.5835620018293479,0.0
CELF,IC,lastfm_un,1,73,0.07538562434417628,0.27,0.009706190975865687,0.5232748212806495,0.40620055749087536,0.5818633215732393,0.0
CELF,IC,lastfm_un,1,74,0.07517313746065057,0.26,0.009837355718782791,0.5160090542236965,0.4061974405476926,0.5796419704690972,0.0
CELF,IC,lastfm_un,1,75,0.07477439664218259,0.25,0.009968520461699895,0.5148911531981061,0.40613187101660686,0.5767672808049131,0.0
CELF,IC,lastfm_un,1,76,0.07493835257082897,0.24,0.010099685204617,0.516169629656851,0.40624895245744996,0.5740232588527374,0.0
CELF,IC,lastfm_un,1,77,0.07547350472193073,0.23,0.010230849947534103,0.5208036778045289,0.403601882033539,0.5728472494446621,0.0
CELF,IC,lastfm_un,1,78,0.07568992654774397,0.22,0.010362014690451206,0.513628078412671,0.4035320689921834,0.5723245785966288,0.0
CELF,IC,lastfm_un,1,79,0.07660545645330534,0.21,0.01049317943336831,0.5313947634678886,0.42872637439177286,0.5674898732523194,0.0
CELF,IC,lastfm_un,1,80,0.07682450157397692,0.2,0.010624344176285414,0.5273603818987065,0.4285498331726679,0.5653991898601856,0.0
CELF,IC,lastfm_un,1,81,0.0778029905561385,0.19,0.010755508919202518,0.5363797942040718,0.429240266385974,0.5586044688357508,0.0
CELF,IC,lastfm_un,1,82,0.07788300104931795,0.18,0.010886673662119623,0.5366299401833006,0.429049347985903,0.5570364562916503,0.0
CELF,IC,lastfm_un,1,83,0.07838011542497378,0.17,0.011017838405036727,0.5359532443340207,0.42897832752711385,0.555076440611525,0.0
CELF,IC,lastfm_un,1,84,0.07719700944386149,0.16,0.01114900314795383,0.529718636801576,0.4290510838688677,0.5539004312034497,0.0
CELF,IC,lastfm_un,1,85,0.07784627492130115,0.15,0.011280167890870933,0.5376373548791037,0.42891691275083466,0.5520710832353326,0.0
CELF,IC,lastfm_un,1,86,0.0787093389296957,0.14,0.011411332633788037,0.5309632452825377,0.4287192562173675,0.5495883967071736,0.0
CELF,IC,lastfm_un,1,87,0.07955272822665267,0.13,0.011542497376705142,0.5364325996637446,0.4287387536553111,0.5474977133150398,0.0
CELF,IC,lastfm_un,1,88,0.07885755508919202,0.12,0.011673662119622246,0.5235667916802478,0.42869410517520146,0.5456683653469228,0.0
CELF,IC,lastfm_un,1,89,0.07794727177334732,0.11,0.01180482686253935,0.5304187558151519,0.4342754768921867,0.5427936756827387,0.0
CELF,IC,lastfm_un,1,90,0.08010493179433369,0.1,0.011935991605456454,0.535365899586286,0.43416400652794473,0.5403109891545799,0.0
CELF,IC,lastfm_un,1,91,0.07943074501573977,0.09,0.012067156348373556,0.5374373344473509,0.43457519798172706,0.5359989546583039,0.0
CELF,IC,lastfm_un,1,92,0.07963929695697795,0.08,0.01219832109129066,0.5387783952924604,0.43441158040183625,0.5344309421142035,0.0
CELF,IC,lastfm_un,1,93,0.0808788037775446,0.07,0.012329485834207765,0.5372565593583595,0.4383544113859197,0.528812230497844,0.0
CELF,IC,lastfm_un,1,94,0.08041972717733473,0.06,0.012460650577124869,0.5384511709290509,0.43602248275465927,0.5265908793937017,0.0
CELF,IC,lastfm_un,1,95,0.08023609653725079,0.05,0.012591815320041973,0.5508114430343167,0.4359561446257524,0.5247615314255847,0.0
CELF,IC,lastfm_un,1,96,0.08093126967471144,0.04,0.012722980062959077,0.5383285920979317,0.43361385551842335,0.5238468574415263,0.0
CELF,IC,lastfm_un,1,97,0.08219045120671564,0.03,0.01285414480587618,0.5402436705168223,0.43359446948436686,0.5222788448974258,0.0
CELF,IC,lastfm_un,1,98,0.08327256033578175,0.02,0.012985309548793284,0.5478925438654312,0.4339261718442804,0.5200574937932837,0.0
CELF,IC,lastfm_un,1,99,0.08169333683105981,0.01,0.013116474291710388,0.5425717821777619,0.43384546328150464,0.5187508166732,0.0
CELF,IC,lastfm_un,2,0,0.0108696222455404,1.0,0.00013116474291710389,0.23882378281176642,0.1674453888423023,0.9717757742061937,0.19999999999999996
CELF,IC,lastfm_un,2,1,0.017252098635886674,0.99,0.00026232948583420777,0.28323869140061975,0.20631864212457685,0.9579249967333072,0.0
CELF,IC,lastfm_un,2,2,0.02100865687303253,0.98,0.00039349422875131166,0.3373636621719259,0.24295671587482726,0.9371488305239776,0.0
CELF,IC,lastfm_un,2,3,0.025745015739769152,0.97,0.0005246589716684155,0.3677716359065101,0.2759990550535898,0.9230367176270744,0.0
CELF,IC,lastfm_un,2,4,0.026976652675760753,0.96,0.0006558237145855194,0.3669853035514533,0.27839928372267464,0.9068339213380374,0.0
CELF,IC,lastfm_un,2,5,0.031145068205666315,0.95,0.0007869884575026233,0.3853767773228376,0.30949212248918656,0.8983405200574938,0.0
CELF,IC,lastfm_un,2,6,0.03246983210912907,0.94,0.0009181532004197271,0.3901053246002095,0.29349149349750037,0.891545799033059,0.0
CELF,IC,lastfm_un,2,7,0.03440975865687303,0.93,0.001049317943336831,0.3962811114995144,0.29806311320773293,0.8816150529204234,0.0
CELF,IC,lastfm_un,2,8,0.036545120671563486,0.92,0.001180482686253935,0.41099013600365597,0.3289218177182913,0.871030968247746,0.0
CELF,IC,lastfm_un,2,9,0.03803384050367262,0.91,0.0013116474291710388,0.43714795518348615,0.358643293783263,0.8554815105187508,0.0
CELF,IC,lastfm_un,2,10,0.03940713536201469,0.9,0.0014428121720881427,0.42969388484251614,0.35904880430123165,0.847249444662224,0.0
CELF,IC,lastfm_un,2,11,0.04091290661070304,0.89,0.0015739769150052466,0.4493530984136612,0.36399896263309206,0.8382333725336469,0.0
CELF,IC,lastfm_un,2,12,0.0423688352570829,0.88,0.0017051416579223506,0.44754837253662183,0.3683864919042643,0.8322226577812623,0.0
CELF,IC,lastfm_un,2,13,0.04266395592864638,0.87,0.0018363064008394543,0.4567532709314325,0.3696860984921305,0.8309159806611786,0.0
CELF,IC,lastfm_un,2,14,0.042833158447009446,0.86,0.001967471143756558,0.45276825724466485,0.37133776676697916,0.8239905919247354,0.0
CELF,IC,lastfm_un,2,15,0.045146904512067154,0.85,0.002098635886673662,0.45584844305401573,0.3713838728840603,0.8185025480203841,0.0
CELF,IC,lastfm_un,2,16,0.0461411332633788,0.84,0.002229800629590766,0.46275046316147783,0.37131994452166306,0.8137985103880832,0.0
CELF,IC,lastfm_un,2,17,0.04681269674711437,0.83,0.00236096537250787,0.4676860770330833,0.37275220120090735,0.7909316607866197,0.0
CELF,IC,lastfm_un,2,18,0.04900314795383001,0.82,0.002492130115424974,0.4796328605047905,0.3725760662237123,0.7858356200182934,0.0
CELF,IC,lastfm_un,2,19,0.049798006295907665,0.81,0.0026232948583420775,0.4684341177559094,0.3723045674277746,0.7811315823859925,0.0
CELF,IC,lastfm_un,2,20,0.04994753410283316,0.8,0.0027544596012591817,0.4738527688605778,0.3648049180450591,0.7785182281458252,0.0
CELF,IC,lastfm_un,2,21,0.050602046169989506,0.79,0.0028856243441762854,0.4762994422608784,0.36492772580710764,0.7679341434731478,0.0
CELF,IC,lastfm_un,2,22,0.052868572927597064,0.78,0.003016789087093389,0.4773901017855615,0.3662152908763534,0.7602247484646544,0.0
CELF,IC,lastfm_un,2,23,0.05210650577124869,0.77,0.0031479538300104933,0.47280610602176554,0.3666282871698501,0.7551287076963282,0.0
CELF,IC,lastfm_un,2,24,0.05309942287513116,0.76,0.003279118572927597,0.47240617026041865,0.3665929017361216,0.7505553377760356,0.0
CELF,IC,lastfm_un,2,25,0.054841290661070304,0.75,0.003410283315844701,0.4732435074589507,0.3665381426991664,0.7418006010714753,0.0
CELF,IC,lastfm_un,2,26,0.05509837355718783,0.74,0.003541448058761805,0.4734473786872644,0.366473220267178,0.7369658957271659,0.0
CELF,IC,lastfm_un,2,27,0.055356768100734526,0.73,0.0036726128016789086,0.47671267222358793,0.3661292575348344,0.734483209199007,0.0
CELF,IC,lastfm_un,2,28,0.055964060860440715,0.72,0.0038037775445960128,0.48074621840599274,0.36595541622548455,0.7313471841108062,0.0
CELF,IC,lastfm_un,2,29,0.05579879328436516,0.71,0.003934942287513116,0.4834082391385811,0.3656709820090909,0.7278191558865804,0.0
CELF,IC,lastfm_un,2,30,0.05676154249737671,0.7,0.00406610703043022,0.4871736256817242,0.3651224705074696,0.7245524630863713,0.0
CELF,IC,lastfm_un,2,31,0.0567576075550892,0.69,0.004197271773347324,0.47793846374381543,0.36481721342007434,0.721547105710179,0.0
CELF,IC,lastfm_un,2,32,0.05829748163693599,0.68,0.0043284365162644285,0.48042782954847896,0.37014970000859315,0.7152750555337777,0.0
CELF,IC,lastfm_un,2,33,0.059101521511017836,0.67,0.004459601259181532,0.48304563356925667,0.3698895779954223,0.7120083627335685,0.0
CELF,IC,lastfm_un,2,34,0.05765083945435467,0.66,0.004590766002098636,0.47419086574635616,0.3693475251829301,0.7076963282372926,0.0
CELF,IC,lastfm_un,2,35,0.05970094438614901,0.65,0.00472193074501574,0.4752335251695692,0.365518903672576,0.7054749771331503,0.0
CELF,IC,lastfm_un,2,36,0.05921956977964323,0.64,0.004853095487932843,0.48457381816951683,0.36530321071782157,0.7006402717888409,0.0
CELF,IC,lastfm_un,2,37,0.060364637985309555,0.63,0.004984260230849948,0.48046092469027035,0.36121784248658495,0.6965895727165817,0.0
CELF,IC,lastfm_un,2,38,0.060999475341028335,0.62,0.005115424973767052,0.48107406339901504,0.38006996813552885,0.6896641839801385,0.0
CELF,IC,lastfm_un,2,39,0.061168677859391396,0.61,0.005246589716684155,0.48458489510542113,0.3796930974570465,0.6883575068600549,0.0
CELF,IC,lastfm_un,2,40,0.06121327387198321,0.6,0.005377754459601259,0.4806512635522677,0.3791883929224277,0.6867894943159545,0.0
CELF,IC,lastfm_un,2,41,0.06275708289611752,0.59,0.005508919202518363,0.4878363815904784,0.38153773325523266,0.6794721024434862,0.0
CELF,IC,lastfm_un,2,42,0.06296301154249738,0.58,0.005640083945435467,0.4857896517740792,0.38231167755357,0.672546713707043,0.0
CELF,IC,lastfm_un,2,43,0.06301547743966422,0.57,0.005771248688352571,0.4950604975275419,0.3884001898252949,0.6695413563308507,0.0
CELF,IC,lastfm_un,2,44,0.06354800629590766,0.56,0.005902413431269675,0.4880674423920762,0.38830185105408765,0.6664053312426499,0.0
CELF,IC,lastfm_un,2,45,0.0642392444910808,0.55,0.006033578174186778,0.4880312510595126,0.3878810576644989,0.6619626290343656,0.0
CELF,IC,lastfm_un,2,46,0.06585388247639035,0.54,0.006164742917103882,0.4872601016927097,0.38729015214659024,0.6566052528420228,0.0
CELF,IC,lastfm_un,2,47,0.06492130115424974,0.53,0.0062959076600209865,0.49057490413484994,0.38683921685757783,0.6492878609695545,0.0
CELF,IC,lastfm_un,2,48,0.06545120671563484,0.52,0.00642707240293809,0.49623544214188176,0.3883046994037287,0.64484515876127,0.0
CELF,IC,lastfm_un,2,49,0.06619753410283316,0.51,0.006558237145855194,0.4900324989263972,0.3892357896860298,0.6424931399451196,0.0
CELF,IC,lastfm_un,2,50,0.06537775445960126,0.5,0.006689401888772298,0.48682737680428834,0.3887581633726014,0.6343917418006011,0.0
CELF,IC,lastfm_un,2,51,0.06688483735571879,0.49,0.006820566631689402,0.493763637416495,0.3880017244277798,0.630733045864367,0.0
CELF,IC,lastfm_un,2,52,0.06735309548793285,0.48,0.006951731374606506,0.49121078995759027,0.3883534252121914,0.6197569580556644,0.0
CELF,IC,lastfm_un,2,53,0.06864375655823715,0.47,0.00708289611752361,0.4952311243726808,0.3854025057150525,0.6111328890631125,0.0
CELF,IC,lastfm_un,2,54,0.06950288562434417,0.46,0.007214060860440714,0.5022075334896954,0.38460329455771847,0.6064288514308114,0.0
CELF,IC,lastfm_un,2,55,0.06895986358866736,0.45,0.007345225603357817,0.4926880910226713,0.3842633240384218,0.6053835097347445,0.0
CELF,IC,lastfm_un,2,56,0.07004066107030431,0.44,0.007476390346274921,0.48951866187297,0.3850438662583927,0.6013328106624853,0.0
CELF,IC,lastfm_un,2,57,0.07009968520461701,0.43,0.0076075550891920255,0.5013986038364285,0.384130956357572,0.5945380896380504,0.0
CELF,IC,lastfm_un,2,58,0.07035283315844701,0.42,0.007738719832109129,0.48754134374932545,0.39024181216730325,0.5894420488697243,0.0
CELF,IC,lastfm_un,2,59,0.07162775445960126,0.41,0.007869884575026232,0.49868354662711745,0.3934956804533767,0.5859140206454985,0.0
CELF,IC,lastfm_un,2,60,0.07058630640083945,0.4,0.008001049317943336,0.49996871038306334,0.3908520571988805,0.5843460081013981,0.0
CELF,IC,lastfm_un,2,61,0.07110309548793285,0.39,0.00813221406086044,0.4951166508797047,0.3914728419307577,0.5809486475891807,0.0
CELF,IC,lastfm_un,2,62,0.07090503672612802,0.38,0.008263378803777545,0.5018295306778255,0.38875470815207835,0.5766366130929048,0.0
CELF,IC,lastfm_un,2,63,0.0713405036726128,0.37,0.008394543546694649,0.4994135826765419,0.38856777309878765,0.5754606036848295,0.0
CELF,IC,lastfm_un,2,64,0.07168677859391395,0.36,0.008525708289611753,0.49839533719346996,0.3890428316652099,0.5725859140206455,0.0
CELF,IC,lastfm_un,2,65,0.07253934942287513,0.35,0.008656873032528857,0.4993446535957854,0.3893471166654945,0.5698418920684698,0.0
CELF,IC,lastfm_un,2,66,0.0738903462749213,0.34,0.00878803777544596,0.5079714506651005,0.392919970471599,0.5652685221481772,0.0
CELF,IC,lastfm_un,2,67,0.07358079748163694,0.33,0.008919202518363064,0.5016991741203936,0.39029839517714304,0.5638311773160851,0.0
CELF,IC,lastfm_un,2,68,0.07424711437565581,0.32,0.009050367261280168,0.4997189002901419,0.3908569211772539,0.5618711616359597,0.0
CELF,IC,lastfm_un,2,69,0.07352439664218258,0.31,0.009181532004197272,0.4958543644541127,0.3910875351643528,0.5591271396837841,0.0
CELF,IC,lastfm_un,2,70,0.07332502623294858,0.3,0.009312696747114376,0.5032374992806277,0.3912027740307312,0.554031098915458,0.0
CELF,IC,lastfm_un,2,71,0.07517051416579223,0.29,0.00944386149003148,0.5057240621519195,0.3907077986046156,0.551156409251274,0.0
CELF,IC,lastfm_un,2,72,0.07360178384050367,0.28,0.009575026232948583,0.5047213276291054,0.38826281672746865,0.5491963935711486,0.0
CELF,IC,lastfm_un,2,73,0.0741894018887723,0.27,0.009706190975865687,0.5006883304417391,0.3881978771792737,0.5454070299229061,0.0
CELF,IC,lastfm_un,2,74,0.07491080797481638,0.26,0.009837355718782791,0.502904703977756,0.38808579943704946,0.545015026786881,0.0
CELF,IC,lastfm_un,2,75,0.0761004721930745,0.25,0.009968520461699895,0.5062478317494785,0.387932166909536,0.5393963151705214,0.0
CELF,IC,lastfm_un,2,76,0.07663562434417628,0.24,0.010099685204617,0.5060764550745105,0.38804997652841566,0.5358682869462956,0.0
CELF,IC,lastfm_un,2,77,0.07652806925498426,0.23,0.010230849947534103,0.5022538473505735,0.38865634480188194,0.5333856004181367,0.0
CELF,IC,lastfm_un,2,78,0.07732292759706191,0.22,0.010362014690451206,0.5051739455173572,0.3891848240330157,0.5315562524500196,0.0
CELF,IC,lastfm_un,2,79,0.07599029380902414,0.21,0.01049317943336831,0.5081781556186873,0.3896637534099512,0.5271135502417352,0.0
CELF,IC,lastfm_un,2,80,0.0775262329485834,0.2,0.010624344176285414,0.5055441764384303,0.3874304635644238,0.5196654906572586,0.0
CELF,IC,lastfm_un,2,81,0.07730849947534102,0.19,0.010755508919202518,0.5050662998514479,0.387826253912939,0.5161374624330328,0.0
CELF,IC,lastfm_un,2,82,0.07749868835257083,0.18,0.010886673662119623,0.5091511865939284,0.3882822413195285,0.514046779040899,0.0
CELF,IC,lastfm_un,2,83,0.07715766002098635,0.17,0.011017838405036727,0.5077729132918773,0.3881713288381259,0.5135241081928655,0.0
CELF,IC,lastfm_un,2,84,0.0788536201469045,0.16,0.01114900314795383,0.5077430365003016,0.38802683690589235,0.5124787664967987,0.0
CELF,IC,lastfm_un,2,85,0.07803384050367261,0.15,0.011280167890870933,0.5053240896846756,0.38815528409394373,0.5099960799686398,0.0
CELF,IC,lastfm_un,2,86,0.0782148478488982,0.14,0.011411332633788037,0.5042479024463713,0.38848367403795636,0.5076440611524893,0.0
CELF,IC,lastfm_un,2,87,0.07891657922350472,0.13,0.011542497376705142,0.512158783281884,0.3888711365438946,0.5055533777603554,0.0
CELF,IC,lastfm_un,2,88,0.07850603357817418,0.12,0.011673662119622246,0.5044878574067915,0.38871757675929297,0.5046387037762969,0.0
CELF,IC,lastfm_un,2,89,0.0789349422875131,0.11,0.01180482686253935,0.5044312006613263,0.38879719945857205,0.5017640141121129,0.0
CELF,IC,lastfm_un,2,90,0.07927859391395592,0.1,0.011935991605456454,0.5051369236602343,0.3868005801408646,0.49993466614399584,0.0
CELF,IC,lastfm_un,2,91,0.07987670514165793,0.09,0.012067156348373556,0.5196627596959809,0.41071545044539937,0.49379328367960273,0.0
CELF,IC,lastfm_un,2,92,0.0804485834207765,0.08,0.01219832109129066,0.5244036171219967,0.4110116863178056,0.4920946034234941,0.0
CELF,IC,lastfm_un,2,93,0.08095356768100735,0.07,0.012329485834207765,0.5205611174454052,0.4154968186913691,0.48765190121520974,0.0
CELF,IC,lastfm_un,2,94,0.08135755508919203,0.06,0.012460650577124869,0.5302308129005777,0.41335242383405724,0.4860838886711094,0.0
CELF,IC,lastfm_un,2,95,0.08211568730325287,0.05,0.012591815320041973,0.5322903084688365,0.41340719941977255,0.4819025218868418,0.0
CELF,IC,lastfm_un,2,96,0.08160414480587617,0.04,0.012722980062959077,0.5312952171116709,0.4142223970349047,0.4770678165425324,0.0
CELF,IC,lastfm_un,2,97,0.0821825813221406,0.03,0.01285414480587618,0.5263609040831273,0.4142613094730083,0.4757611394224487,0.0
CELF,IC,lastfm_un,2,98,0.0822691500524659,0.02,0.012985309548793284,0.5285574430657662,0.4146032020665712,0.4723637789102313,0.0
CELF,IC,lastfm_un,2,99,0.08171563483735572,0.01,0.013116474291710388,0.531313270712191,0.4126579530960429,0.4696197569580557,0.0
